date,hospital_id,total_visits,respiratory_visits,cardiac_visits,er_visits,urgent_care_visits,admissions,icu_admits,avg_wait_minutes,avg_los_hours,day_visits,night_visits,is_weekend
2020-06-26,PHX_ALL,104,51,53,65,39,22,3,58.78101595443253,6.928712535016818,61,43,0
2020-06-27,PHX_ALL,127,78,49,95,32,21,2,83.4074689800271,7.071871402147672,80,47,1
2020-06-28,PHX_ALL,80,43,37,51,29,13,2,53.92580226546149,7.717428630927324,50,30,1
2020-06-29,PHX_ALL,88,46,42,55,33,14,1,70.43077990039511,6.586585760440127,54,34,0
2020-06-30,PHX_ALL,105,59,46,66,39,23,2,64.63114431213708,8.487803935578848,61,44,0
2020-07-01,PHX_ALL,96,55,41,69,27,18,3,65.41599208605857,8.818483993069322,60,36,0
2020-07-02,PHX_ALL,102,62,40,68,34,20,2,61.64028359287439,8.321175336287599,65,37,0
2020-07-03,PHX_ALL,91,57,34,62,29,19,2,54.17203655065576,7.104611711139924,52,39,0
2020-07-04,PHX_ALL,111,59,52,67,44,19,3,54.34191689915758,7.861114496705594,68,43,1
2020-07-05,PHX_ALL,108,52,56,65,43,21,2,58.95740673126033,6.135015059855941,64,44,1
2020-07-06,PHX_ALL,112,59,53,75,37,17,2,66.00872917427262,7.606220627478761,73,39,0
2020-07-07,PHX_ALL,101,57,44,73,28,16,2,66.99503343063107,6.659561531933166,60,41,0
2020-07-08,PHX_ALL,102,51,51,75,27,21,2,73.6830345062661,8.234326381149298,58,44,0
2020-07-09,PHX_ALL,93,47,46,57,36,19,2,59.33394032162521,9.932752389244474,55,38,0
2020-07-10,PHX_ALL,92,52,40,63,29,16,2,55.5443138858626,7.839821635973809,57,35,0
2020-07-11,PHX_ALL,105,57,48,77,28,19,2,54.9582817119783,5.608859851045333,59,46,1
2020-07-12,PHX_ALL,115,63,52,76,39,22,3,73.34050894323283,7.438769807085627,70,45,1
2020-07-13,PHX_ALL,93,48,45,67,26,14,2,73.96555612263475,7.482490925374455,60,33,0
2020-07-14,PHX_ALL,102,55,47,63,39,17,2,75.7306421436503,7.627357425260263,65,37,0
2020-07-15,PHX_ALL,123,62,61,91,32,20,2,77.5794619851779,7.229186874391247,68,55,0
2020-07-16,PHX_ALL,109,65,44,78,31,18,2,72.80834653814078,7.925291742636935,71,38,0
2020-07-17,PHX_ALL,94,57,37,70,24,19,2,76.78099023767473,6.137499163080612,58,36,0
2020-07-18,PHX_ALL,125,57,68,88,37,21,3,75.15665169133449,7.055091277314933,71,54,1
2020-07-19,PHX_ALL,105,53,52,69,36,17,1,71.66903740819338,8.245797641603712,58,47,1
2020-07-20,PHX_ALL,74,35,39,55,19,14,2,54.63372910518401,5.964336769120175,42,32,0
2020-07-21,PHX_ALL,86,45,41,55,31,18,3,49.90365303316194,7.7582116054922565,55,31,0
2020-07-22,PHX_ALL,76,41,35,49,27,13,1,52.329208796003385,5.6505362253439415,42,34,0
2020-07-23,PHX_ALL,94,45,49,66,28,15,2,63.12672769172276,9.144825883791736,54,40,0
2020-07-24,PHX_ALL,98,49,49,70,28,17,1,64.88628298001044,6.685730077595945,61,37,0
2020-07-25,PHX_ALL,130,65,65,96,34,26,3,89.41028683884315,7.876333428196555,79,51,1
2020-07-26,PHX_ALL,114,64,50,72,42,21,3,69.85021734072853,8.110613261090407,72,42,1
2020-07-27,PHX_ALL,96,53,43,69,27,20,3,73.23074755220514,6.854650047498906,60,36,0
2020-07-28,PHX_ALL,108,56,52,77,31,23,3,63.91938206738948,7.803405961071305,60,48,0
2020-07-29,PHX_ALL,72,40,32,44,28,15,1,54.106592913878124,7.515356724520125,46,26,0
2020-07-30,PHX_ALL,101,53,48,66,35,19,3,54.66793890221241,8.480613232503485,58,43,0
2020-07-31,PHX_ALL,107,57,50,69,38,20,2,61.16137589698742,8.431497435972958,65,42,0
2020-08-01,PHX_ALL,92,58,34,59,33,14,1,66.81585113091002,7.168189536197326,57,35,1
2020-08-02,PHX_ALL,124,77,47,93,31,27,3,72.26048144315305,7.833368225956399,70,54,1
2020-08-03,PHX_ALL,102,49,53,71,31,18,2,73.14350895917786,9.889108558025033,66,36,0
2020-08-04,PHX_ALL,93,55,38,66,27,15,1,64.3500315867604,8.309889068249293,56,37,0
2020-08-05,PHX_ALL,106,63,43,79,27,21,2,63.98037014689806,6.698176343679786,59,47,0
2020-08-06,PHX_ALL,125,62,63,82,43,21,2,89.68637491029567,8.099988163765552,80,45,0
2020-08-07,PHX_ALL,100,59,41,72,28,19,2,64.24877145029562,7.164856861221807,61,39,0
2020-08-08,PHX_ALL,113,71,42,75,38,22,3,78.20400775764244,7.62466576607689,70,43,1
2020-08-09,PHX_ALL,105,52,53,77,28,19,2,63.290326347642576,6.370504842291911,63,42,1
2020-08-10,PHX_ALL,88,44,44,55,33,18,2,67.07679583506854,6.848076765614047,56,32,0
2020-08-11,PHX_ALL,108,65,43,80,28,18,3,74.8241252732135,9.471555773193913,60,48,0
2020-08-12,PHX_ALL,88,50,38,56,32,16,2,63.06793576460464,7.839076300875503,51,37,0
2020-08-13,PHX_ALL,99,57,42,64,35,19,2,45.86413661842718,4.98883859184854,59,40,0
2020-08-14,PHX_ALL,93,53,40,66,27,18,2,63.0460196868489,8.576723492497948,52,41,0
2020-08-15,PHX_ALL,116,66,50,76,40,24,3,79.6436803820798,8.909629522909162,72,44,1
2020-08-16,PHX_ALL,114,55,59,79,35,20,2,73.41984666422184,7.420714695693584,67,47,1
2020-08-17,PHX_ALL,111,67,44,74,37,22,3,71.86671100183398,8.437263543783216,64,47,0
2020-08-18,PHX_ALL,92,56,36,65,27,15,2,48.82194452833984,6.480600789182799,51,41,0
2020-08-19,PHX_ALL,95,51,44,60,35,20,3,57.73635943459953,6.929744283733643,59,36,0
2020-08-20,PHX_ALL,87,48,39,53,34,15,1,64.39086104921151,8.738546360669854,55,32,0
2020-08-21,PHX_ALL,93,44,49,60,33,19,2,66.18306621429514,7.088269960130292,55,38,0
2020-08-22,PHX_ALL,115,66,49,77,38,17,1,79.21733424106321,5.93026833804501,70,45,1
2020-08-23,PHX_ALL,119,69,50,74,45,20,3,69.54106595883124,7.816696777218663,68,51,1
2020-08-24,PHX_ALL,87,48,39,57,30,16,1,64.3465926933905,7.161411607085643,53,34,0
2020-08-25,PHX_ALL,109,66,43,72,37,23,2,67.83099393545034,8.878368569373459,60,49,0
2020-08-26,PHX_ALL,115,61,54,70,45,21,2,61.60445810798755,7.814336422175761,69,46,0
2020-08-27,PHX_ALL,103,60,43,71,32,22,2,47.853669351242026,7.1384176885597075,63,40,0
2020-08-28,PHX_ALL,121,60,61,89,32,22,2,74.74807753704061,8.965056145231205,78,43,0
2020-08-29,PHX_ALL,101,55,46,63,38,19,2,66.69157766730248,7.64079023250111,59,42,1
2020-08-30,PHX_ALL,95,51,44,66,29,15,2,58.55459966319865,6.649977318434283,60,35,1
2020-08-31,PHX_ALL,77,43,34,54,23,16,1,45.146615547873076,8.194997560541617,47,30,0
2020-09-01,PHX_ALL,116,62,54,77,39,19,2,74.8379161152699,8.0136617645168,75,41,0
2020-09-02,PHX_ALL,106,58,48,75,31,23,3,64.67263940643558,7.622925966679438,63,43,0
2020-09-03,PHX_ALL,98,58,40,65,33,21,3,68.85499777894518,7.637908391411655,57,41,0
2020-09-04,PHX_ALL,102,54,48,69,33,22,3,80.51238824329405,6.469331628583403,65,37,0
2020-09-05,PHX_ALL,97,46,51,58,39,18,2,46.968552957442355,6.912346223821662,54,43,1
2020-09-06,PHX_ALL,140,89,51,99,41,28,3,71.40319353038109,8.303582601832783,79,61,1
2020-09-07,PHX_ALL,100,62,38,70,30,20,2,63.3249950935047,7.30533630497532,56,44,0
2020-09-08,PHX_ALL,100,49,51,61,39,16,2,76.6386093931732,8.772428382816596,63,37,0
2020-09-09,PHX_ALL,107,63,44,70,37,21,3,54.008775846348115,7.857405852727004,59,48,0
2020-09-10,PHX_ALL,104,55,49,78,26,16,2,81.68688820544484,8.434903922636403,66,38,0
2020-09-11,PHX_ALL,101,57,44,67,34,19,2,66.38684721253033,7.529395354575849,60,41,0
2020-09-12,PHX_ALL,101,57,44,68,33,16,1,64.53199470612913,8.576288483746122,56,45,1
2020-09-13,PHX_ALL,116,62,54,85,31,19,2,68.21552189424875,8.217527756573155,68,48,1
2020-09-14,PHX_ALL,121,62,59,86,35,21,2,67.80989574255976,7.93342048538846,69,52,0
2020-09-15,PHX_ALL,115,59,56,79,36,21,3,77.88493407415324,7.7867169110409815,70,45,0
2020-09-16,PHX_ALL,118,59,59,85,33,23,2,61.8518339673405,6.905561373709036,73,45,0
2020-09-17,PHX_ALL,92,47,45,67,25,14,2,65.36331345315082,7.846915720136311,55,37,0
2020-09-18,PHX_ALL,87,48,39,58,29,16,2,58.02654667434419,7.199795265463621,48,39,0
2020-09-19,PHX_ALL,109,56,53,73,36,18,3,61.6029324118872,7.1780080398187955,67,42,1
2020-09-20,PHX_ALL,111,65,46,73,38,21,3,88.98780140547116,8.826461770812072,70,41,1
2020-09-21,PHX_ALL,112,70,42,83,29,22,3,71.95240587802768,6.489783974105199,70,42,0
2020-09-22,PHX_ALL,78,41,37,55,23,15,2,63.30612435728915,6.637504104567567,49,29,0
2020-09-23,PHX_ALL,117,66,51,72,45,24,3,79.2022142453493,8.867718748779533,67,50,0
2020-09-24,PHX_ALL,97,56,41,71,26,17,2,52.72920043745162,7.755522940920253,62,35,0
2020-09-25,PHX_ALL,93,53,40,63,30,19,2,76.91833527297625,7.312141072347243,54,39,0
2020-09-26,PHX_ALL,98,54,44,60,38,18,2,44.3283425720394,7.711003543150147,54,44,1
2020-09-27,PHX_ALL,91,53,38,62,29,17,3,56.14986871969183,7.499414171048842,58,33,1
2020-09-28,PHX_ALL,108,62,46,72,36,21,3,63.7277466145688,6.143337453714079,70,38,0
2020-09-29,PHX_ALL,99,48,51,72,27,15,2,69.35378691976405,7.130738114652039,61,38,0
2020-09-30,PHX_ALL,83,49,34,52,31,16,2,61.6497461291319,8.776521654513749,48,35,0
2020-10-01,PHX_ALL,83,49,34,60,23,16,2,58.565482074412856,6.500675865222832,48,35,0
2020-10-02,PHX_ALL,94,48,46,64,30,16,1,63.10402124297821,7.061698985895666,56,38,0
2020-10-03,PHX_ALL,131,72,59,80,51,20,2,66.47581581181944,7.578379236690814,84,47,1
2020-10-04,PHX_ALL,107,63,44,80,27,17,2,55.122140844126605,7.552984776681863,60,47,1
2020-10-05,PHX_ALL,80,43,37,54,26,17,2,64.81209297868848,6.516877168675702,51,29,0
2020-10-06,PHX_ALL,96,58,38,62,34,19,2,69.34964890028948,7.90674150215806,56,40,0
2020-10-07,PHX_ALL,95,63,32,64,31,15,2,76.17595500125647,7.597313412290267,60,35,0
2020-10-08,PHX_ALL,66,34,32,48,18,12,1,48.47986322547833,7.593547615107019,42,24,0
2020-10-09,PHX_ALL,98,47,51,63,35,19,2,69.94252168240739,6.40905883381104,58,40,0
2020-10-10,PHX_ALL,108,61,47,68,40,23,3,65.13034617308215,7.319659517117097,63,45,1
2020-10-11,PHX_ALL,119,70,49,74,45,18,2,80.22379988154785,7.654277368387865,75,44,1
2020-10-12,PHX_ALL,121,65,56,78,43,20,2,79.47570221342514,8.375646910088594,73,48,0
2020-10-13,PHX_ALL,112,70,42,80,32,24,3,70.28967519379565,6.946778802792966,69,43,0
2020-10-14,PHX_ALL,95,46,49,64,31,14,2,60.783758746672106,8.315653804258345,58,37,0
2020-10-15,PHX_ALL,85,50,35,54,31,14,1,68.1874574288661,8.38641559051761,48,37,0
2020-10-16,PHX_ALL,129,67,62,81,48,28,2,78.87523618605252,7.091127652364416,82,47,0
2020-10-17,PHX_ALL,111,71,40,72,39,21,3,62.82447678331054,7.229127105106435,63,48,1
2020-10-18,PHX_ALL,111,72,39,82,29,19,2,57.67761061216455,7.1880684917079085,71,40,1
2020-10-19,PHX_ALL,98,50,48,64,34,15,1,62.09173679454564,10.0923862046775,56,42,0
2020-10-20,PHX_ALL,101,53,48,76,25,15,1,77.42331052278567,7.090099894792113,63,38,0
2020-10-21,PHX_ALL,97,58,39,65,32,16,2,73.2718972698643,9.117625442156134,56,41,0
2020-10-22,PHX_ALL,92,49,43,58,34,19,2,53.70138024263535,6.07336800489339,54,38,0
2020-10-23,PHX_ALL,92,50,42,67,25,16,2,53.25794067280063,6.350349033835636,53,39,0
2020-10-24,PHX_ALL,110,61,49,74,36,22,2,78.1974707974359,7.013395468151799,69,41,1
2020-10-25,PHX_ALL,104,47,57,73,31,22,3,57.11491276193737,6.734310688553478,63,41,1
2020-10-26,PHX_ALL,90,49,41,67,23,16,2,66.07436258913606,7.032101265841501,57,33,0
2020-10-27,PHX_ALL,100,52,48,61,39,16,2,60.07143027730941,6.791221797278502,58,42,0
2020-10-28,PHX_ALL,96,50,46,59,37,18,2,76.73635939617346,6.600658407265426,59,37,0
2020-10-29,PHX_ALL,117,73,44,83,34,25,3,63.936601606896964,8.998471996473327,73,44,0
2020-10-30,PHX_ALL,67,33,34,43,24,14,2,64.24689224164662,8.063793622513165,38,29,0
2020-10-31,PHX_ALL,124,73,51,78,46,19,3,73.67886923248291,8.929296498375317,73,51,1
2020-11-01,PHX_ALL,140,89,51,85,55,28,3,79.01755883387429,8.82399895558433,84,56,1
2020-11-02,PHX_ALL,88,56,32,53,35,17,2,45.63753134918879,7.352743065779552,52,36,0
2020-11-03,PHX_ALL,109,75,34,78,31,23,3,50.07669317435424,7.182969309334091,63,46,0
2020-11-04,PHX_ALL,108,72,36,67,41,17,2,65.6354724778615,6.706842495244908,67,41,0
2020-11-05,PHX_ALL,96,65,31,64,32,18,2,65.77524850733289,7.782995703432688,55,41,0
2020-11-06,PHX_ALL,103,72,31,71,32,22,3,56.898417378098216,6.386369607453203,64,39,0
2020-11-07,PHX_ALL,111,70,41,74,37,20,2,59.59045271618926,6.726079070824607,71,40,1
2020-11-08,PHX_ALL,146,90,56,88,58,27,4,83.29178103860906,9.57291325620481,89,57,1
2020-11-09,PHX_ALL,124,74,50,89,35,19,2,76.70283584365703,9.880649041722087,76,48,0
2020-11-10,PHX_ALL,128,78,50,77,51,22,3,72.29807151689658,8.453295138166482,71,57,0
2020-11-11,PHX_ALL,121,96,25,86,35,21,2,77.54161376948859,9.026457152294643,77,44,0
2020-11-12,PHX_ALL,99,71,28,73,26,21,2,55.30638163423883,7.234151682556017,57,42,0
2020-11-13,PHX_ALL,106,62,44,70,36,18,2,63.952520663304234,6.2823258139123155,65,41,0
2020-11-14,PHX_ALL,131,76,55,89,42,24,3,87.48302084626938,8.732171618618585,85,46,1
2020-11-15,PHX_ALL,110,74,36,74,36,22,3,68.54657703951854,8.269289323270064,67,43,1
2020-11-16,PHX_ALL,121,82,39,80,41,20,3,72.31050011669599,7.991668553880244,75,46,0
2020-11-17,PHX_ALL,110,75,35,81,29,20,2,86.44757268774191,7.457624541894889,65,45,0
2020-11-18,PHX_ALL,108,69,39,79,29,22,3,56.20526267320984,8.622210578581099,60,48,0
2020-11-19,PHX_ALL,121,78,43,79,42,25,3,77.67144293313689,6.934266966572525,76,45,0
2020-11-20,PHX_ALL,118,79,39,82,36,23,2,83.7118902384648,7.086219421109342,65,53,0
2020-11-21,PHX_ALL,120,79,41,89,31,24,3,68.40113658801162,6.891893493239572,74,46,1
2020-11-22,PHX_ALL,139,75,64,103,36,22,3,83.57704629483875,8.364972962635829,77,62,1
2020-11-23,PHX_ALL,100,64,36,68,32,22,3,57.14384402231276,6.412106987890741,64,36,0
2020-11-24,PHX_ALL,120,73,47,80,40,19,2,65.50614083546118,7.2157578194847565,68,52,0
2020-11-25,PHX_ALL,120,79,41,77,43,25,3,74.07973132838107,7.194244437772802,72,48,0
2020-11-26,PHX_ALL,109,87,22,81,28,18,2,74.08853338488471,7.419391667666042,66,43,0
2020-11-27,PHX_ALL,117,78,39,73,44,25,2,79.06749209924996,6.352625553596023,70,47,0
2020-11-28,PHX_ALL,110,70,40,76,34,22,3,80.55702869551594,7.7872049920372675,64,46,1
2020-11-29,PHX_ALL,136,95,41,87,49,28,3,75.26042753155853,9.467303650664679,81,55,1
2020-11-30,PHX_ALL,111,75,36,71,40,18,2,77.8488940413807,7.855491372316763,65,46,0
2020-12-01,PHX_ALL,107,72,35,71,36,19,2,64.3615612524068,9.181321144801322,64,43,0
2020-12-02,PHX_ALL,125,85,40,94,31,24,3,79.71673049270615,9.333998185876926,73,52,0
2020-12-03,PHX_ALL,104,78,26,63,41,21,2,67.85991038281746,8.357735047247855,63,41,0
2020-12-04,PHX_ALL,96,57,39,66,30,15,2,67.36542325665539,7.494685842636885,55,41,0
2020-12-05,PHX_ALL,106,71,35,65,41,23,3,70.1880629921763,7.642500388245439,69,37,1
2020-12-06,PHX_ALL,132,80,52,82,50,28,3,61.762359921617495,8.90379977236326,79,53,1
2020-12-07,PHX_ALL,98,66,32,65,33,17,2,55.40702512911382,7.068329390495967,56,42,0
2020-12-08,PHX_ALL,134,81,53,91,43,28,4,76.02033151854017,6.297479248532536,80,54,0
2020-12-09,PHX_ALL,88,55,33,56,32,16,2,47.90176736287065,7.75200405410296,56,32,0
2020-12-10,PHX_ALL,133,84,49,86,47,24,3,81.54968882559805,7.028931370065029,73,60,0
2020-12-11,PHX_ALL,115,80,35,71,44,20,2,76.47244773030513,6.837858771809616,71,44,0
2020-12-12,PHX_ALL,124,86,38,80,44,24,3,74.81736442302231,7.980223947995788,75,49,1
2020-12-13,PHX_ALL,118,69,49,88,30,24,3,61.43092789793663,7.764875122446529,67,51,1
2020-12-14,PHX_ALL,118,77,41,88,30,21,3,81.44111151094812,6.447924393684369,75,43,0
2020-12-15,PHX_ALL,112,69,43,73,39,22,3,84.89768511774686,7.905491564133141,66,46,0
2020-12-16,PHX_ALL,126,74,52,86,40,25,3,73.97661461956778,8.986139660861047,73,53,0
2020-12-17,PHX_ALL,114,73,41,84,30,23,2,73.28428302760987,6.651658429734217,72,42,0
2020-12-18,PHX_ALL,115,73,42,69,46,18,2,71.11390923836835,9.07248333084876,71,44,0
2020-12-19,PHX_ALL,121,93,28,87,34,25,3,75.54295351199039,6.359829174870056,77,44,1
2020-12-20,PHX_ALL,124,83,41,92,32,23,3,71.24352994698882,10.097324144370955,76,48,1
2020-12-21,PHX_ALL,117,68,49,72,45,20,2,69.82348608124957,7.428739569516517,73,44,0
2020-12-22,PHX_ALL,92,57,35,57,35,15,2,69.84574080397891,7.4856169968268915,58,34,0
2020-12-23,PHX_ALL,97,68,29,72,25,18,2,82.86499329517152,5.5479664275143294,54,43,0
2020-12-24,PHX_ALL,122,92,30,83,39,26,4,60.399430124786086,7.877863933530691,77,45,0
2020-12-25,PHX_ALL,115,66,49,69,46,20,2,68.66950012477626,8.028482177718193,70,45,0
2020-12-26,PHX_ALL,123,68,55,79,44,25,4,62.45631611814335,7.873837895900506,69,54,1
2020-12-27,PHX_ALL,125,93,32,83,42,20,3,85.23619918860867,7.436918922947626,75,50,1
2020-12-28,PHX_ALL,117,78,39,82,35,21,2,65.39809624544081,6.893435481472185,65,52,0
2020-12-29,PHX_ALL,107,65,42,76,31,23,3,55.554393649713646,8.77052661953731,67,40,0
2020-12-30,PHX_ALL,104,70,34,78,26,21,2,71.30549599078859,7.61080713499795,63,41,0
2020-12-31,PHX_ALL,115,60,55,74,41,19,2,83.45448891794489,9.340752376516773,74,41,0
2021-01-01,PHX_ALL,101,66,35,69,32,19,2,70.6087829484861,6.993517645205077,57,44,0
2021-01-02,PHX_ALL,130,87,43,88,42,22,2,75.63838301825534,7.665205306627783,79,51,1
2021-01-03,PHX_ALL,105,73,32,69,36,19,2,69.77312738220795,8.415594244596162,60,45,1
2021-01-04,PHX_ALL,125,75,50,78,47,26,3,83.81872530260443,6.377025037996436,76,49,0
2021-01-05,PHX_ALL,119,78,41,89,30,24,3,63.70640583988679,6.666536639847077,74,45,0
2021-01-06,PHX_ALL,116,70,46,84,32,19,2,68.90522316730949,8.917484971353163,72,44,0
2021-01-07,PHX_ALL,125,83,42,84,41,27,3,68.87847881192373,6.8280660707768055,79,46,0
2021-01-08,PHX_ALL,133,80,53,92,41,25,2,65.55707754166633,6.3409489846974525,85,48,0
2021-01-09,PHX_ALL,137,86,51,87,50,24,2,73.47299792466558,10.108527188073092,76,61,1
2021-01-10,PHX_ALL,103,62,41,70,33,19,2,74.76176876785959,6.166182352125795,60,43,1
2021-01-11,PHX_ALL,98,67,31,69,29,19,2,68.93281718714181,7.6441193983281694,61,37,0
2021-01-12,PHX_ALL,106,73,33,72,34,20,2,71.9544840008656,7.689085192724272,64,42,0
2021-01-13,PHX_ALL,113,72,41,85,28,21,3,70.07180489322656,4.949371683381916,64,49,0
2021-01-14,PHX_ALL,119,78,41,82,37,22,2,74.8865902618287,7.612682976832191,72,47,0
2021-01-15,PHX_ALL,104,60,44,68,36,17,2,59.79527726121516,8.02841324947911,61,43,0
2021-01-16,PHX_ALL,127,81,46,91,36,26,3,70.62392091258216,8.394309381518859,75,52,1
2021-01-17,PHX_ALL,116,75,41,73,43,22,3,71.33603389574941,8.723520683803502,73,43,1
2021-01-18,PHX_ALL,106,83,23,70,36,17,2,69.02012687105511,7.232508685094566,63,43,0
2021-01-19,PHX_ALL,96,57,39,63,33,20,2,66.36150283937498,8.132504442092161,53,43,0
2021-01-20,PHX_ALL,102,74,28,68,34,22,3,64.49331774386897,6.850670931919928,57,45,0
2021-01-21,PHX_ALL,97,68,29,70,27,21,2,61.08061279095736,6.029532583587224,62,35,0
2021-01-22,PHX_ALL,101,67,34,68,33,18,2,90.56217026435438,6.222271624318767,65,36,0
2021-01-23,PHX_ALL,138,102,36,99,39,22,2,83.65429818345919,6.797889544804585,85,53,1
2021-01-24,PHX_ALL,114,76,38,78,36,21,3,72.50517980762096,8.789585967891194,67,47,1
2021-01-25,PHX_ALL,145,97,48,94,51,23,3,76.63433201434884,6.885426490941444,93,52,0
2021-01-26,PHX_ALL,119,77,42,86,33,26,3,67.09024938444898,8.154038840649303,73,46,0
2021-01-27,PHX_ALL,115,82,33,73,42,19,2,68.45359525018435,7.534075805927568,73,42,0
2021-01-28,PHX_ALL,103,73,30,65,38,17,2,68.24263074869347,7.457351426549369,65,38,0
2021-01-29,PHX_ALL,122,75,47,82,40,22,3,56.556515647495345,9.303607295199699,72,50,0
2021-01-30,PHX_ALL,118,69,49,75,43,21,2,57.844883237002534,7.421572632784726,71,47,1
2021-01-31,PHX_ALL,127,81,46,76,51,26,3,68.00494088848833,8.651601561549683,72,55,1
2021-02-01,PHX_ALL,144,88,56,100,44,26,2,79.85711549422854,8.41756335138111,83,61,0
2021-02-02,PHX_ALL,112,72,40,76,36,18,3,66.68581482278519,7.5879810943673025,70,42,0
2021-02-03,PHX_ALL,127,90,37,85,42,21,3,84.92496980879586,10.339969124386473,81,46,0
2021-02-04,PHX_ALL,105,66,39,78,27,19,2,54.64082570403385,6.15865825428463,65,40,0
2021-02-05,PHX_ALL,113,73,40,77,36,18,2,62.889236243173045,9.049131835437445,67,46,0
2021-02-06,PHX_ALL,146,95,51,107,39,28,3,90.9607339279288,9.076406565489972,82,64,1
2021-02-07,PHX_ALL,118,82,36,73,45,22,3,71.44895459740118,7.380475005368216,66,52,1
2021-02-08,PHX_ALL,135,73,62,93,42,27,3,82.57874066240927,9.829318517441612,79,56,0
2021-02-09,PHX_ALL,122,76,46,89,33,26,3,88.0099755461557,6.091889887611463,73,49,0
2021-02-10,PHX_ALL,106,70,36,73,33,23,2,61.24956465678542,7.0982333427009285,65,41,0
2021-02-11,PHX_ALL,121,86,35,86,35,26,3,70.50548529766374,6.7115177957309236,67,54,0
2021-02-12,PHX_ALL,125,78,47,82,43,21,3,70.32058479255302,8.41208346487146,81,44,0
2021-02-13,PHX_ALL,133,74,59,82,51,21,3,59.263255964133805,7.046935898812823,78,55,1
2021-02-14,PHX_ALL,106,72,34,71,35,18,2,64.31682556995224,8.05306394674132,67,39,1
2021-02-15,PHX_ALL,105,65,40,69,36,22,3,73.54849749904533,7.413563584178446,63,42,0
2021-02-16,PHX_ALL,110,65,45,80,30,24,3,72.32471633449792,7.220646057343916,62,48,0
2021-02-17,PHX_ALL,112,69,43,71,41,24,2,73.55266535510407,8.12864724603331,71,41,0
2021-02-18,PHX_ALL,121,78,43,90,31,19,2,68.295928154884,7.651378376061936,75,46,0
2021-02-19,PHX_ALL,115,71,44,86,29,25,3,64.25122211195487,6.711365156940962,69,46,0
2021-02-20,PHX_ALL,109,59,50,69,40,20,3,77.85404537518895,10.481372989634979,66,43,1
2021-02-21,PHX_ALL,130,90,40,85,45,20,3,70.02146282913864,7.6128328169708555,73,57,1
2021-02-22,PHX_ALL,121,86,35,89,32,22,2,73.6526563103457,5.702390919847986,74,47,0
2021-02-23,PHX_ALL,120,82,38,89,31,18,2,72.3066774454203,7.057901310278612,77,43,0
2021-02-24,PHX_ALL,126,75,51,84,42,24,2,84.49373613005694,6.752723311627269,70,56,0
2021-02-25,PHX_ALL,123,79,44,80,43,21,3,79.67129886137889,8.786145616040516,71,52,0
2021-02-26,PHX_ALL,119,77,42,81,38,22,3,60.33793103466302,8.201652659591586,76,43,0
2021-02-27,PHX_ALL,124,84,40,87,37,24,3,62.699574665799666,8.378712801790344,72,52,1
2021-02-28,PHX_ALL,105,72,33,67,38,22,2,71.13127854455307,7.229977534162756,65,40,1
2021-03-01,PHX_ALL,104,53,51,74,30,20,2,65.68529882096666,7.3006497529430785,63,41,0
2021-03-02,PHX_ALL,102,57,45,62,40,18,2,61.95862572836988,7.169068896392332,62,40,0
2021-03-03,PHX_ALL,103,59,44,63,40,21,2,74.02502307195577,7.478806815864531,61,42,0
2021-03-04,PHX_ALL,84,52,32,55,29,18,2,61.69967505671129,8.015333435364836,49,35,0
2021-03-05,PHX_ALL,86,50,36,56,30,14,1,61.219659095115546,7.556075412505346,48,38,0
2021-03-06,PHX_ALL,124,73,51,80,44,23,2,78.43862912604038,8.480112829620866,77,47,1
2021-03-07,PHX_ALL,111,62,49,75,36,19,3,65.29912804045148,8.219558908249203,69,42,1
2021-03-08,PHX_ALL,108,67,41,70,38,17,2,79.94815188378044,8.544442437381738,67,41,0
2021-03-09,PHX_ALL,100,57,43,63,37,20,2,58.695619014135936,7.788150041540255,61,39,0
2021-03-10,PHX_ALL,100,51,49,65,35,21,2,70.2554325307367,7.858848072678919,57,43,0
2021-03-11,PHX_ALL,111,69,42,83,28,18,2,79.77066270927875,8.908806241193158,61,50,0
2021-03-12,PHX_ALL,93,54,39,62,31,19,3,51.8816360858232,6.6949540819968885,59,34,0
2021-03-13,PHX_ALL,113,60,53,75,38,24,3,66.15331859318042,6.904257420048492,68,45,1
2021-03-14,PHX_ALL,106,56,50,73,33,23,3,75.93765914308446,6.434078400813144,62,44,1
2021-03-15,PHX_ALL,94,53,41,70,24,16,2,72.4579563818482,7.5629145636202555,53,41,0
2021-03-16,PHX_ALL,96,55,41,61,35,20,2,62.428035196894086,5.566267758780876,53,43,0
2021-03-17,PHX_ALL,102,57,45,72,30,18,2,59.72263125058512,8.002154096059677,60,42,0
2021-03-18,PHX_ALL,94,53,41,66,28,18,2,70.8474865786461,7.270806905499447,59,35,0
2021-03-19,PHX_ALL,114,72,42,79,35,18,2,78.66839282065283,8.914639699821057,73,41,0
2021-03-20,PHX_ALL,101,61,40,62,39,15,2,55.98269321190084,6.848082689535009,65,36,1
2021-03-21,PHX_ALL,109,61,48,76,33,22,2,58.06869080826895,7.476681714582493,70,39,1
2021-03-22,PHX_ALL,94,56,38,57,37,17,2,65.0020534558688,8.50220333329337,60,34,0
2021-03-23,PHX_ALL,117,58,59,81,36,20,2,75.13488506743113,9.223135646778152,71,46,0
2021-03-24,PHX_ALL,102,58,44,73,29,17,3,63.20744731815955,6.85984763424818,58,44,0
